"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Staff","DilemmaButtonText","","AnyDriver","You should specialise rather then race everywhere!","PSG_30000072","","AddPersonalityTrait = 294; Transaction = -2;","TRUE","","","","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!","You should specialise rather then race everywhere!"
"Staff","Dilemma","Type = Header;","AnyDriver","Track practice","PSG_30000073","Type = Dilemma54;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice"
"Staff","Dilemma","Type = Dilemma54;","AnyDriver","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","PSG_30000074","","MailButton = PSG_30000075; MailButton = PSG_30000076; MailButton = PSG_30000077; SetSubject = AnyDriver","TRUE","","","","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Guildford. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!"
"Staff","DilemmaButtonText","","AnyDriver","I want you back here after lunch!","PSG_30000075","","Transaction = -0.3;","TRUE","","","","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!"
"Staff","DilemmaButtonText","","AnyDriver","Focus on that track!","PSG_30000076","","AddPersonalityTrait = 259; Transaction = -2;","TRUE","","","","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!"
"Staff","DilemmaButtonText","","AnyDriver","No! ","PSG_30000077","","AddPersonalityTrait = 2345;","TRUE","","","","No! ","No! ","No! ","No! ","No! ","No! ","No! ","No! ","No! "
"Staff","Dilemma","Type = Header;","AnyDriver","Track practice","PSG_30000078","Type = Dilemma55;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice"
"Staff","Dilemma","Type = Dilemma55;","AnyDriver","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","PSG_30000079","","MailButton = PSG_30000080; MailButton = PSG_30000081; MailButton = PSG_30000082; SetSubject = AnyDriver","TRUE","","","","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Ardennes. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!"
"Staff","DilemmaButtonText","","AnyDriver","I want you back here after lunch!","PSG_30000080","","Transaction = -0.3;","TRUE","","","","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!","I want you back here after lunch!"
"Staff","DilemmaButtonText","","AnyDriver","Focus on that track!","PSG_30000081","","AddPersonalityTrait = 260; Transaction = -2;","TRUE","","","","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!","Focus on that track!"
"Staff","DilemmaButtonText","","AnyDriver","No! ","PSG_30000082","","AddPersonalityTrait = 2346;","TRUE","","","","No! ","No! ","No! ","No! ","No! ","No! ","No! ","No! ","No! "
"Staff","Dilemma","Type = Header;","AnyDriver","Track practice","PSG_30000083","Type = Dilemma56;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice","Track practice"
"Staff","Dilemma","Type = Dilemma56;","AnyDriver","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","PSG_30000084","","MailButton = PSG_30000085; MailButton = PSG_30000086; MailButton = PSG_30000087; SetSubject = AnyDriver","TRUE","","","","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!","Hey {Player:FirstName},

I'm struggling a bit at Phoenix. There's an open slot for me to get some practice there!

If I could get some quality time there it would really improve our chances. What do you think? I don't want to get rusty!"
